answer_status,claim_id,claim_text,claim_type,model_config_id,question_id,repetition,run_id,source_ref,support_status,system_arm,validator_status
supported,C4,Bei moderat- bis hochriskanter TIA (ABCD2 ≥4) oder minor ischämischem Schlaganfall (NIHSS ≤3) innerhalb von 24 Stunden ist Clopidogrel in Kombination mit ASS indiziert.,fact,gpt55_medium,study-q-071,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt55_medium:WEB,https://www.ema.europa.eu/en/medicines/human/EPAR/plavix,,WEB,accepted
supported,C4,Bei moderat- bis hochriskanter TIA (ABCD2 ≥4) oder minor ischämischem Schlaganfall (NIHSS ≤3) innerhalb von 24 Stunden ist Clopidogrel in Kombination mit ASS indiziert.,fact,gpt55_medium,study-q-071,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt55_medium:WEB,https://ec.europa.eu/health/documents/community-register/html/h069.htm,,WEB,accepted
partially_supported,C1,Clopidogrel ist bei Erwachsenen mit wenige Tage bis weniger als 35 Tage zurückliegendem Herzinfarkt zur Sekundärprävention atherothrombotischer Ereignisse indiziert.,fact,gpt56_sol_high,study-q-071,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt56_sol_high:RAG,ru-2ccdd082d0f86a57585b4422,,RAG,accepted
partially_supported,C2,Clopidogrel ist bei Erwachsenen mit 7 Tage bis weniger als 6 Monate zurückliegendem ischämischem Schlaganfall zur Sekundärprävention atherothrombotischer Ereignisse indiziert.,fact,gpt56_sol_high,study-q-071,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt56_sol_high:RAG,ru-2ccdd082d0f86a57585b4422,,RAG,accepted
partially_supported,C3,Clopidogrel ist bei Erwachsenen mit nachgewiesener peripherer arterieller Verschlusskrankheit zur Sekundärprävention atherothrombotischer Ereignisse indiziert.,fact,gpt56_sol_high,study-q-071,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt56_sol_high:RAG,ru-2ccdd082d0f86a57585b4422,,RAG,accepted
partially_supported,C4,Die Zuordnung des Produktnamens „Plavix“ zum Wirkstoff Clopidogrel ist im Evidence Package nicht ausdrücklich belegt.,uncertainty,gpt56_sol_high,study-q-071,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt56_sol_high:RAG,,,RAG,accepted
supported,c1,"Die Zulassung umfasst Erwachsene mit kürzlich zurückliegendem Herzinfarkt, kürzlich zurückliegendem ischämischem Schlaganfall oder nachgewiesener peripherer arterieller Verschlusskrankheit.",fact,gpt56_sol_high,study-q-071,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt56_sol_high:WEB,https://www.ema.europa.eu/en/medicines/human/EPAR/plavix,,WEB,accepted
supported,c1,"Die Zulassung umfasst Erwachsene mit kürzlich zurückliegendem Herzinfarkt, kürzlich zurückliegendem ischämischem Schlaganfall oder nachgewiesener peripherer arterieller Verschlusskrankheit.",fact,gpt56_sol_high,study-q-071,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt56_sol_high:WEB,https://www.fachinfo.de/fi/pdf/003345,,WEB,accepted
supported,c2,Bei akutem Koronarsyndrom ist Clopidogrel für die genannten NSTE-ACS- und STEMI-Konstellationen in Kombination mit ASS indiziert.,fact,gpt56_sol_high,study-q-071,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt56_sol_high:WEB,https://ec.europa.eu/health/documents/community-register/html/h069.htm,,WEB,accepted
supported,c2,Bei akutem Koronarsyndrom ist Clopidogrel für die genannten NSTE-ACS- und STEMI-Konstellationen in Kombination mit ASS indiziert.,fact,gpt56_sol_high,study-q-071,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt56_sol_high:WEB,https://www.fachinfo.de/fi/pdf/003345,,WEB,accepted
supported,c3,"Die Indikation umfasst außerdem Erwachsene innerhalb von 24 Stunden nach TIA mit ABCD2 ≥4 oder leichtem ischämischem Schlaganfall mit NIHSS ≤3, jeweils in Kombination mit ASS.",fact,gpt56_sol_high,study-q-071,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt56_sol_high:WEB,https://www.ema.europa.eu/en/medicines/human/EPAR/plavix,,WEB,accepted
supported,c3,"Die Indikation umfasst außerdem Erwachsene innerhalb von 24 Stunden nach TIA mit ABCD2 ≥4 oder leichtem ischämischem Schlaganfall mit NIHSS ≤3, jeweils in Kombination mit ASS.",fact,gpt56_sol_high,study-q-071,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt56_sol_high:WEB,https://www.fachinfo.de/fi/pdf/003345,,WEB,accepted
supported,C1,Bei Erwachsenen und älteren Patienten werden für Plavix 75 mg Filmtabletten einmal täglich 75 mg Clopidogrel gegeben.,fact,gpt55_medium,study-q-072,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-072:gpt55_medium:RAG,ru-76a3bbfe9cf1bfdee5195976,,RAG,accepted
supported,C1,Plavix® enthält Clopidogrel; die Erhaltungsdosis bei Erwachsenen beträgt 75 mg einmal täglich.,fact,gpt55_medium,study-q-072,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-072:gpt55_medium:WEB,https://www.fachinfo.de/fi/pdf/003345/plavix-r-75-mg-filmtabletten-plavix-r-300-mg-filmtabletten,,WEB,accepted
supported,C1,Plavix® enthält Clopidogrel; die Erhaltungsdosis bei Erwachsenen beträgt 75 mg einmal täglich.,fact,gpt55_medium,study-q-072,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-072:gpt55_medium:WEB,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=1086a7b4-b89b-4bee-8120-5f752626c046,,WEB,accepted
supported,C2,Für ältere Patienten wird dieselbe Dosierungsgruppe wie für Erwachsene angegeben; eine abweichende tägliche Erhaltungsdosis ist in den gefundenen offiziellen Produktinformationen nicht ausgewiesen.,fact,gpt55_medium,study-q-072,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-072:gpt55_medium:WEB,https://www.fachinfo.de/fi/pdf/003345/plavix-r-75-mg-filmtabletten-plavix-r-300-mg-filmtabletten,,WEB,accepted
supported,C1,Bei Erwachsenen und älteren Patienten werden einmal täglich 75 mg Clopidogrel gegeben.,fact,gpt56_sol_high,study-q-072,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-072:gpt56_sol_high:RAG,ru-76a3bbfe9cf1bfdee5195976,,RAG,accepted
supported,C1,Für Erwachsene und ältere Patienten beträgt die Erhaltungsdosis 75 mg Clopidogrel einmal täglich.,fact,gpt56_sol_high,study-q-072,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-072:gpt56_sol_high:WEB,https://www.ema.europa.eu/en/documents/product-information/plavix-epar-product-information_en.pdf,,WEB,accepted
supported,C2,Für die Erhaltungsdosis ist allein aufgrund höheren Alters keine Dosisreduktion vorgesehen.,fact,gpt56_sol_high,study-q-072,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-072:gpt56_sol_high:WEB,https://www.ema.europa.eu/en/documents/product-information/plavix-epar-product-information_en.pdf,,WEB,accepted
partially_supported,C1,"Akute pathologische Blutung, etwa bei Magen-Darm-Geschwür oder intrakranieller Blutung, ist als Gegenanzeige für Clopidogrel genannt.",fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:RAG,ru-e8c1e7d80b0f032c6d69d8cd,,RAG,accepted
partially_supported,C2,Schwere Leberfunktionsstörungen sind als Gegenanzeige für Clopidogrel genannt.,fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:RAG,ru-e8c1e7d80b0f032c6d69d8cd,,RAG,accepted
partially_supported,C3,Bei mäßiger Leberfunktionsstörung mit möglicher hämorrhagischer Diathese liegen nur begrenzte Erfahrungen vor; Clopidogrel ist hier mit Vorsicht anzuwenden.,fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:RAG,ru-3e6e7f9833dea22203579b34,,RAG,accepted
partially_supported,C3,Bei mäßiger Leberfunktionsstörung mit möglicher hämorrhagischer Diathese liegen nur begrenzte Erfahrungen vor; Clopidogrel ist hier mit Vorsicht anzuwenden.,fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:RAG,ru-a5d33528791109a21f05e8bb,,RAG,accepted
partially_supported,C4,"Clopidogrel soll wegen Blutungsrisiko mit Vorsicht angewendet werden bei erhöhtem Blutungsrisiko durch Trauma, operativen Eingriff oder andere Erkrankungen sowie bei gleichzeitiger Gabe von ASS, Heparin, GPIIb/IIIa-Antagonisten, NSAR einschließlich COX-2-Hemmern, SSRI, starken CYP2C19-Induktoren oder anderen blutungsrisikobehafteten Arzneimitteln wie Pentoxifyllin.",fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:RAG,ru-d2d8237c5fe7d1e997aa6621,,RAG,accepted
partially_supported,C5,"Die gleichzeitige Anwendung von Clopidogrel mit oralen Antikoagulanzien wird nicht empfohlen, da Blutungen verstärkt werden können.",fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:RAG,ru-d2d8237c5fe7d1e997aa6621,,RAG,accepted
partially_supported,C6,"Eine dreifache Thrombozytenaggregationshemmung mit Clopidogrel, ASS und Dipyridamol wird zur Sekundärprävention von Schlaganfällen bei akutem nicht kardioembolischem ischämischem Schlaganfall oder TIA wegen erhöhten Blutungsrisikos nicht empfohlen.",fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:RAG,ru-d2d8237c5fe7d1e997aa6621,,RAG,accepted
partially_supported,C7,Bei bestätigter erworbener Hämophilie nach Clopidogrel-Einnahme muss Clopidogrel abgesetzt werden.,fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:RAG,ru-200c09bf78631e99cdb8f0d6,,RAG,accepted
supported,C1,"Plavix ist kontraindiziert bei aktiver pathologischer Blutung, z. B. peptischem Ulkus oder intrakranieller Blutung.",fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:WEB,https://www.ema.europa.eu/en/documents/product-information/plavix-epar-product-information_en.pdf,,WEB,accepted
supported,C1,"Plavix ist kontraindiziert bei aktiver pathologischer Blutung, z. B. peptischem Ulkus oder intrakranieller Blutung.",fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:WEB,https://www.ema.europa.eu/en/medicines/human/EPAR/plavix,,WEB,accepted
supported,C2,Plavix ist kontraindiziert bei schwerer Leberfunktionsstörung/schwerer Lebererkrankung.,fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:WEB,https://www.ema.europa.eu/en/documents/product-information/plavix-epar-product-information_en.pdf,,WEB,accepted
supported,C2,Plavix ist kontraindiziert bei schwerer Leberfunktionsstörung/schwerer Lebererkrankung.,fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:WEB,https://www.ema.europa.eu/en/medicines/human/EPAR/plavix,,WEB,accepted
supported,C3,"Bei Patienten mit erhöhtem Blutungsrisiko durch Trauma, Operation oder andere pathologische Zustände soll Clopidogrel/Plavix nur mit Vorsicht angewendet werden.",fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:WEB,https://www.ema.europa.eu/en/documents/product-information/plavix-epar-product-information_en.pdf,,WEB,accepted
supported,C3,"Bei Patienten mit erhöhtem Blutungsrisiko durch Trauma, Operation oder andere pathologische Zustände soll Clopidogrel/Plavix nur mit Vorsicht angewendet werden.",fact,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:WEB,https://www.medicines.org.uk/emc/product/5934/smpc,,WEB,accepted
supported,C4,Bei mäßiger Lebererkrankung mit möglicher hämorrhagischer Diathese ist die therapeutische Erfahrung begrenzt.,uncertainty,gpt55_medium,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:WEB,https://www.ema.europa.eu/en/documents/product-information/plavix-epar-product-information_en.pdf,,WEB,accepted
supported,C1,"Schwere Leberfunktionsstörungen und akute pathologische Blutungen, beispielsweise bei Magen-Darm-Geschwüren oder intrakraniellen Blutungen, sind Gegenanzeigen.",fact,gpt56_sol_high,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt56_sol_high:RAG,ru-e8c1e7d80b0f032c6d69d8cd,,RAG,accepted
supported,C2,Bei mäßiger Leberfunktionsstörung ist die Erfahrung begrenzt; wegen einer möglicherweise verbundenen hämorrhagischen Diathese ist Vorsicht erforderlich.,fact,gpt56_sol_high,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt56_sol_high:RAG,ru-3e6e7f9833dea22203579b34,,RAG,accepted
supported,C2,Bei mäßiger Leberfunktionsstörung ist die Erfahrung begrenzt; wegen einer möglicherweise verbundenen hämorrhagischen Diathese ist Vorsicht erforderlich.,fact,gpt56_sol_high,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt56_sol_high:RAG,ru-a5d33528791109a21f05e8bb,,RAG,accepted
supported,C3,"Trauma, operative Eingriffe, andere Erkrankungen mit erhöhtem Blutungsrisiko sowie Begleittherapien unter anderem mit ASS, Heparin, GP-IIb/IIIa-Antagonisten, NSAR einschließlich COX-2-Hemmern oder SSRI erfordern besondere Vorsicht. Die gleichzeitige Anwendung mit oralen Antikoagulanzien wird wegen möglicher Blutungsverstärkung nicht empfohlen.",fact,gpt56_sol_high,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt56_sol_high:RAG,ru-d2d8237c5fe7d1e997aa6621,,RAG,accepted
supported,C4,Bei bestätigter erworbener Hämophilie muss Clopidogrel abgesetzt werden.,fact,gpt56_sol_high,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt56_sol_high:RAG,ru-200c09bf78631e99cdb8f0d6,,RAG,accepted
supported,C1,Eine aktive pathologische Blutung – ausdrücklich beispielhaft genannt werden ein blutendes peptisches Ulkus und eine intrakranielle Blutung – spricht absolut gegen die Anwendung.,fact,gpt56_sol_high,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt56_sol_high:WEB,https://www.ema.europa.eu/en/documents/product-information/plavix-epar-product-information_en.pdf,,WEB,accepted
supported,C2,Eine schwere Leberfunktionsstörung ist eine formale Kontraindikation.,fact,gpt56_sol_high,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt56_sol_high:WEB,https://www.ema.europa.eu/en/documents/product-information/plavix-epar-product-information_en.pdf,,WEB,accepted
supported,C3,Bei moderater Lebererkrankung mit möglicher hämorrhagischer Diathese bestehen nur begrenzte Erfahrungen; Clopidogrel soll hier mit Vorsicht angewendet werden.,fact,gpt56_sol_high,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt56_sol_high:WEB,https://www.ema.europa.eu/en/documents/product-information/plavix-epar-product-information_en.pdf,,WEB,accepted
supported,C4,"Ein erhöhtes Blutungsrisiko durch Trauma, Operation oder blutungsanfällige Läsionen – insbesondere gastrointestinal oder intraokulär – ist keine absolute Kontraindikation, verlangt jedoch Vorsicht.",fact,gpt56_sol_high,study-q-073,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt56_sol_high:WEB,https://www.ema.europa.eu/en/documents/product-information/plavix-epar-product-information_en.pdf,,WEB,accepted
supported,C1,Die Art der Anwendung ist die Einnahme zum Einnehmen.,fact,gpt55_medium,study-q-074,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt55_medium:RAG,ru-dd2ae2e959847af468310017,,RAG,accepted
supported,C2,Die Einnahme kann unabhängig von den Mahlzeiten erfolgen; eine Mahlzeit ist daher nicht erforderlich.,fact,gpt55_medium,study-q-074,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt55_medium:RAG,ru-dd2ae2e959847af468310017,,RAG,accepted
supported,C1,Plavix® ist zur oralen Einnahme bestimmt und kann unabhängig von Mahlzeiten eingenommen werden.,fact,gpt55_medium,study-q-074,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt55_medium:WEB,https://www.fachinfo.de/fi/pdf/003345,,WEB,accepted
supported,C1,Plavix® ist zur oralen Einnahme bestimmt und kann unabhängig von Mahlzeiten eingenommen werden.,fact,gpt55_medium,study-q-074,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt55_medium:WEB,https://medikamente.basg.gv.at/documents/1-31895__DOTC_FACH_INFO.pdf,,WEB,accepted
supported,C2,"Die US-Zulassungsinformation beschreibt ebenfalls, dass Plavix mit oder ohne Nahrung verabreicht werden kann.",fact,gpt55_medium,study-q-074,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt55_medium:WEB,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=079ed521-3ff0-47fa-86d5-a336732056cc,,WEB,accepted
supported,C2,"Die US-Zulassungsinformation beschreibt ebenfalls, dass Plavix mit oder ohne Nahrung verabreicht werden kann.",fact,gpt55_medium,study-q-074,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt55_medium:WEB,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=de8b0b67-eb25-4684-83b5-7ad785314227,,WEB,accepted
supported,C1,Die Einnahme kann unabhängig von den Mahlzeiten erfolgen.,fact,gpt56_sol_high,study-q-074,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt56_sol_high:RAG,ru-dd2ae2e959847af468310017,,RAG,accepted
supported,C1,Die Einnahme von Plavix ist unabhängig von Mahlzeiten möglich.,fact,gpt56_sol_high,study-q-074,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt56_sol_high:WEB,https://www.ema.europa.eu/en/documents/product-information/plavix-epar-product-information_en.pdf,,WEB,accepted
supported,C1,Die Einnahme von Plavix ist unabhängig von Mahlzeiten möglich.,fact,gpt56_sol_high,study-q-074,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt56_sol_high:WEB,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=de8b0b67-eb25-4684-83b5-7ad785314227,,WEB,accepted
partially_supported,C1,Rivaroxaban ist zur VTE-Prophylaxe bei Erwachsenen nach elektiver Hüft- und Kniegelenkersatzoperation zugelassen.,fact,gpt55_medium,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt55_medium:RAG,ru-019455cb570cf6a6d618b0cf,,RAG,accepted
partially_supported,C2,Das RECORD-Programm untersuchte Rivaroxaban zur VTE-Prophylaxe nach totalem Hüft- und totalem Kniegelenksersatz in randomisierten doppelblinden Phase-III-Studien.,fact,gpt55_medium,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt55_medium:RAG,ru-7e34bc8f9dfe5c8b963391a7,,RAG,accepted
partially_supported,C3,Das Leitlinienitem 8.1 „Konsensbasierte Empfehlung modifiziert 2025“ nennt Rivaroxaban als eine vorzugsweise einzusetzende Option zur medikamentösen VTE-Prophylaxe.,fact,gpt55_medium,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt55_medium:RAG,ru-dc8ada4dca8f67ce2a0f1406,,RAG,accepted
supported,C1,"Xarelto/Rivaroxaban ist für die Prophylaxe venöser Thromboembolien bei erwachsenen Patienten zugelassen, die sich einer elektiven Hüft- oder Kniegelenkersatzoperation unterziehen bzw. unterzogen haben.",fact,gpt55_medium,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt55_medium:WEB,https://www.fachinfo.de/fi/detail/011277,,WEB,accepted
supported,C1,"Xarelto/Rivaroxaban ist für die Prophylaxe venöser Thromboembolien bei erwachsenen Patienten zugelassen, die sich einer elektiven Hüft- oder Kniegelenkersatzoperation unterziehen bzw. unterzogen haben.",fact,gpt55_medium,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt55_medium:WEB,https://www.ema.europa.eu/es/medicines/human/EPAR/xarelto,,WEB,accepted
supported,C2,Die Zulassung umfasst aus den gefundenen Zulassungsquellen elektiven Hüftgelenkersatz und elektiven Kniegelenkersatz; andere elektive Gelenkersatzoperationen werden dort für diese VTE-Prophylaxe-Indikation nicht genannt.,fact,gpt55_medium,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt55_medium:WEB,https://www.fachinfo.de/fi/detail/011277,,WEB,accepted
supported,C2,Die Zulassung umfasst aus den gefundenen Zulassungsquellen elektiven Hüftgelenkersatz und elektiven Kniegelenkersatz; andere elektive Gelenkersatzoperationen werden dort für diese VTE-Prophylaxe-Indikation nicht genannt.,fact,gpt55_medium,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt55_medium:WEB,https://www.ema.europa.eu/es/medicines/human/EPAR/xarelto,,WEB,accepted
supported,C3,"NICE TA170, Empfehlung 1.1, empfiehlt Rivaroxaban innerhalb der Zulassung als Option zur VTE-Prävention bei Erwachsenen nach elektivem Hüft- oder Kniegelenkersatz.",fact,gpt55_medium,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt55_medium:WEB,https://www.nice.org.uk/guidance/ta170/chapter/1-Recommendations,,WEB,accepted
supported,C4,NICE NG89 nennt Rivaroxaban als Option in Empfehlung 1.11.5 für elektiven Hüftgelenkersatz und in Empfehlung 1.11.8 für elektiven Kniegelenkersatz.,fact,gpt55_medium,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt55_medium:WEB,https://www.nice.org.uk/guidance/ng89/chapter/recommendations,,WEB,accepted
partially_supported,C1,Rivaroxaban ist zur VTE-Prophylaxe bei Erwachsenen nach elektiven Hüft- und Kniegelenkersatzoperationen zugelassen.,fact,gpt56_sol_high,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt56_sol_high:RAG,ru-019455cb570cf6a6d618b0cf,,RAG,accepted
partially_supported,C1,Rivaroxaban ist zur VTE-Prophylaxe bei Erwachsenen nach elektiven Hüft- und Kniegelenkersatzoperationen zugelassen.,fact,gpt56_sol_high,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt56_sol_high:RAG,ru-7e34bc8f9dfe5c8b963391a7,,RAG,accepted
partially_supported,C2,"Leitlinienitem 8.1 ist eine 2025 modifizierte konsensbasierte Empfehlung mit starkem Konsens (97 %), die Rivaroxaban als Option nennt.",fact,gpt56_sol_high,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt56_sol_high:RAG,ru-dc8ada4dca8f67ce2a0f1406,,RAG,accepted
supported,C1,Die zugelassenen elektiven Gelenkersatzoperationen sind Hüftgelenk- und Kniegelenkersatz bei Erwachsenen.,fact,gpt56_sol_high,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt56_sol_high:WEB,https://www.ema.europa.eu/en/medicines/human/EPAR/xarelto,,WEB,accepted
supported,C1,Die zugelassenen elektiven Gelenkersatzoperationen sind Hüftgelenk- und Kniegelenkersatz bei Erwachsenen.,fact,gpt56_sol_high,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,accepted
supported,C2,"NICE TA170, Empfehlung 1.1, nennt Rivaroxaban innerhalb seiner Zulassung als Option zur VTE-Prävention nach elektivem Hüft- oder Kniegelenkersatz.",fact,gpt56_sol_high,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt56_sol_high:WEB,https://www.nice.org.uk/guidance/ta170/chapter/1-Recommendations,,WEB,accepted
supported,C3,NICE NG89 führt Rivaroxaban zusätzlich in Item 1.11.5 für elektiven Hüftgelenkersatz und Item 1.11.8 für elektiven Kniegelenkersatz auf.,fact,gpt56_sol_high,study-q-075,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt56_sol_high:WEB,https://www.nice.org.uk/guidance/ng89/chapter/recommendations,,WEB,accepted
supported,C1,"Für akute TVT/LE ist in der Fachinformation ein Schema mit Rivaroxaban 15 mg zweimal täglich über 3 Wochen, gefolgt von 20 mg einmal täglich, dokumentiert.",fact,gpt55_medium,study-q-076,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-076:gpt55_medium:RAG,ru-afd5ae99685033b7ef0fac04,,RAG,accepted
supported,C1,"Für akute TVT/LE ist in der Fachinformation ein Schema mit Rivaroxaban 15 mg zweimal täglich über 3 Wochen, gefolgt von 20 mg einmal täglich, dokumentiert.",fact,gpt55_medium,study-q-076,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-076:gpt55_medium:RAG,ru-1699766c9c5060ed4e2a99ed,,RAG,accepted
supported,C2,20 mg einmal täglich ist in der Fachinformation für die Weiterbehandlung sowie zur Prophylaxe rezidivierender TVT und LE dokumentiert.,fact,gpt55_medium,study-q-076,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-076:gpt55_medium:RAG,ru-5b928788265c2fd97cad6f6b,,RAG,accepted
supported,C3,Für verlängerte Prophylaxe rezidivierender TVT/LE nach mindestens 6-monatiger Therapie beträgt die dokumentierte empfohlene Dosis 10 mg einmal täglich.,fact,gpt55_medium,study-q-076,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-076:gpt55_medium:RAG,ru-725a089cdebb3081dc1532b4,,RAG,accepted
supported,C4,Bei hohem Risiko für rezidivierende TVT/LE oder Rezidiv unter verlängerter Prophylaxe mit 10 mg einmal täglich sollte 20 mg einmal täglich erwogen werden.,recommendation,gpt55_medium,study-q-076,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-076:gpt55_medium:RAG,ru-248f2b4d54c85f0e9dd5103f,,RAG,accepted
supported,C5,Bei Kindern und Jugendlichen unter 18 Jahren sollte die Behandlung nach mindestens 5 Tagen initialer parenteraler Antikoagulation beginnen; bei 30–50 kg Körpergewicht wird 15 mg Rivaroxaban einmal täglich empfohlen.,recommendation,gpt55_medium,study-q-076,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-076:gpt55_medium:RAG,ru-b63a93549e07d00bc210115d,,RAG,accepted
supported,C1,"Für die Behandlung akuter TVT/LE ist in der Xarelto-Fachinformation initial 15 mg zweimal täglich für 21 Tage dokumentiert, gefolgt von 20 mg einmal täglich ab Tag 22.",fact,gpt55_medium,study-q-076,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-076:gpt55_medium:WEB,https://www.fachinfo.de/fi/pdf/021530,,WEB,accepted
