protocol_version,run_id,question_id,question_hash,coverage_stratum,model_config_id,requested_model,reasoning_effort,system_arm,repetition,randomization_block,planned_order,status
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-048:gpt56_sol_high:RAG,study-q-048,1b30e90bba51226eca4d51838480cace9f6c6d2fadac049bdfdd862e462f6537,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,155,617,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-048:gpt56_sol_high:WEB,study-q-048,1b30e90bba51226eca4d51838480cace9f6c6d2fadac049bdfdd862e462f6537,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,155,618,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-048:gpt55_medium:WEB,study-q-048,1b30e90bba51226eca4d51838480cace9f6c6d2fadac049bdfdd862e462f6537,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,155,619,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-048:gpt55_medium:RAG,study-q-048,1b30e90bba51226eca4d51838480cace9f6c6d2fadac049bdfdd862e462f6537,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,155,620,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-028:gpt55_medium:WEB,study-q-028,299285154e7f7ef310f891007a9f03f8f445e9dcfd350c08e6f64e7140a78b15,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,156,621,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-028:gpt55_medium:RAG,study-q-028,299285154e7f7ef310f891007a9f03f8f445e9dcfd350c08e6f64e7140a78b15,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,156,622,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-028:gpt56_sol_high:RAG,study-q-028,299285154e7f7ef310f891007a9f03f8f445e9dcfd350c08e6f64e7140a78b15,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,156,623,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-028:gpt56_sol_high:WEB,study-q-028,299285154e7f7ef310f891007a9f03f8f445e9dcfd350c08e6f64e7140a78b15,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,156,624,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-031:gpt56_sol_high:WEB,study-q-031,2d7747090d8d710bb01990bbee365d8de3ec19c8226fc1d98f3a6787af48e40a,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,157,625,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-031:gpt56_sol_high:RAG,study-q-031,2d7747090d8d710bb01990bbee365d8de3ec19c8226fc1d98f3a6787af48e40a,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,157,626,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-031:gpt55_medium:RAG,study-q-031,2d7747090d8d710bb01990bbee365d8de3ec19c8226fc1d98f3a6787af48e40a,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,157,627,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-031:gpt55_medium:WEB,study-q-031,2d7747090d8d710bb01990bbee365d8de3ec19c8226fc1d98f3a6787af48e40a,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,157,628,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-014:gpt56_sol_high:WEB,study-q-014,8fd26c41de7f6c0f09e1b8a0ab45407d07c9dd65cdcb694d36f0c10a57e697b1,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,158,629,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-014:gpt56_sol_high:RAG,study-q-014,8fd26c41de7f6c0f09e1b8a0ab45407d07c9dd65cdcb694d36f0c10a57e697b1,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,158,630,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-014:gpt55_medium:RAG,study-q-014,8fd26c41de7f6c0f09e1b8a0ab45407d07c9dd65cdcb694d36f0c10a57e697b1,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,158,631,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-014:gpt55_medium:WEB,study-q-014,8fd26c41de7f6c0f09e1b8a0ab45407d07c9dd65cdcb694d36f0c10a57e697b1,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,158,632,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-062:gpt56_sol_high:RAG,study-q-062,498a862c8925a90a6883af0c86ec6da9b7c45a8e7483a1549659dd84b3faab0d,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,159,633,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-062:gpt56_sol_high:WEB,study-q-062,498a862c8925a90a6883af0c86ec6da9b7c45a8e7483a1549659dd84b3faab0d,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,159,634,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-062:gpt55_medium:RAG,study-q-062,498a862c8925a90a6883af0c86ec6da9b7c45a8e7483a1549659dd84b3faab0d,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,159,635,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-062:gpt55_medium:WEB,study-q-062,498a862c8925a90a6883af0c86ec6da9b7c45a8e7483a1549659dd84b3faab0d,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,159,636,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-092:gpt55_medium:RAG,study-q-092,01ecfa64258f7d262cb4a02dc1711bea0e30fa125b5a2d9a12911afcbbf1a962,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,160,637,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-092:gpt55_medium:WEB,study-q-092,01ecfa64258f7d262cb4a02dc1711bea0e30fa125b5a2d9a12911afcbbf1a962,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,160,638,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-092:gpt56_sol_high:WEB,study-q-092,01ecfa64258f7d262cb4a02dc1711bea0e30fa125b5a2d9a12911afcbbf1a962,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,160,639,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-092:gpt56_sol_high:RAG,study-q-092,01ecfa64258f7d262cb4a02dc1711bea0e30fa125b5a2d9a12911afcbbf1a962,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,160,640,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-022:gpt55_medium:WEB,study-q-022,f17aade471fd2d40c520336457cea43839ba9ea775302da731b89eed86aad248,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,161,641,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-022:gpt55_medium:RAG,study-q-022,f17aade471fd2d40c520336457cea43839ba9ea775302da731b89eed86aad248,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,161,642,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-022:gpt56_sol_high:RAG,study-q-022,f17aade471fd2d40c520336457cea43839ba9ea775302da731b89eed86aad248,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,161,643,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-022:gpt56_sol_high:WEB,study-q-022,f17aade471fd2d40c520336457cea43839ba9ea775302da731b89eed86aad248,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,161,644,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-078:gpt56_sol_high:RAG,study-q-078,311e77cc151d4026494a41fbbf6057c1557bf476cf20d38b69ab5009f29e1759,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,162,645,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-078:gpt56_sol_high:WEB,study-q-078,311e77cc151d4026494a41fbbf6057c1557bf476cf20d38b69ab5009f29e1759,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,162,646,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-078:gpt55_medium:RAG,study-q-078,311e77cc151d4026494a41fbbf6057c1557bf476cf20d38b69ab5009f29e1759,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,162,647,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-078:gpt55_medium:WEB,study-q-078,311e77cc151d4026494a41fbbf6057c1557bf476cf20d38b69ab5009f29e1759,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,162,648,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-099:gpt56_sol_high:WEB,study-q-099,05b76c875d4baab1e3de0eb008f45b0d02ee79a45a714060b1304fc3c79713e9,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,163,649,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-099:gpt56_sol_high:RAG,study-q-099,05b76c875d4baab1e3de0eb008f45b0d02ee79a45a714060b1304fc3c79713e9,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,163,650,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-099:gpt55_medium:RAG,study-q-099,05b76c875d4baab1e3de0eb008f45b0d02ee79a45a714060b1304fc3c79713e9,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,163,651,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-099:gpt55_medium:WEB,study-q-099,05b76c875d4baab1e3de0eb008f45b0d02ee79a45a714060b1304fc3c79713e9,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,163,652,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-039:gpt56_sol_high:WEB,study-q-039,83c11587f5288129651b657e712b8acd27d501f800c260aa67453bc8a7f37c82,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,164,653,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-039:gpt56_sol_high:RAG,study-q-039,83c11587f5288129651b657e712b8acd27d501f800c260aa67453bc8a7f37c82,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,164,654,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-039:gpt55_medium:WEB,study-q-039,83c11587f5288129651b657e712b8acd27d501f800c260aa67453bc8a7f37c82,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,164,655,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-039:gpt55_medium:RAG,study-q-039,83c11587f5288129651b657e712b8acd27d501f800c260aa67453bc8a7f37c82,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,164,656,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-077:gpt55_medium:RAG,study-q-077,90e7a8ccec24b6cb83073faeba24e65545ab585683e65623b69631ff156650cf,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,165,657,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-077:gpt55_medium:WEB,study-q-077,90e7a8ccec24b6cb83073faeba24e65545ab585683e65623b69631ff156650cf,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,165,658,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-077:gpt56_sol_high:WEB,study-q-077,90e7a8ccec24b6cb83073faeba24e65545ab585683e65623b69631ff156650cf,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,165,659,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-077:gpt56_sol_high:RAG,study-q-077,90e7a8ccec24b6cb83073faeba24e65545ab585683e65623b69631ff156650cf,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,165,660,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-052:gpt56_sol_high:WEB,study-q-052,af32bf36ac3c9724c3caa9f7221531f88a4147a0e7b6235aafcb4f84c5c465db,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,166,661,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-052:gpt56_sol_high:RAG,study-q-052,af32bf36ac3c9724c3caa9f7221531f88a4147a0e7b6235aafcb4f84c5c465db,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,166,662,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-052:gpt55_medium:RAG,study-q-052,af32bf36ac3c9724c3caa9f7221531f88a4147a0e7b6235aafcb4f84c5c465db,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,166,663,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-052:gpt55_medium:WEB,study-q-052,af32bf36ac3c9724c3caa9f7221531f88a4147a0e7b6235aafcb4f84c5c465db,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,166,664,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-096:gpt55_medium:RAG,study-q-096,8ef73845ff6f9f2dac1c0c380fc47e6bd6dc54e05c63eebac97c93248e81ce61,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,167,665,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-096:gpt55_medium:WEB,study-q-096,8ef73845ff6f9f2dac1c0c380fc47e6bd6dc54e05c63eebac97c93248e81ce61,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,167,666,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-096:gpt56_sol_high:WEB,study-q-096,8ef73845ff6f9f2dac1c0c380fc47e6bd6dc54e05c63eebac97c93248e81ce61,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,167,667,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-096:gpt56_sol_high:RAG,study-q-096,8ef73845ff6f9f2dac1c0c380fc47e6bd6dc54e05c63eebac97c93248e81ce61,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,167,668,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-015:gpt56_sol_high:RAG,study-q-015,dbddfb8c6b7a639267c285cf4286a165de5fa658451c21b7168174ea4d743249,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,168,669,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-015:gpt56_sol_high:WEB,study-q-015,dbddfb8c6b7a639267c285cf4286a165de5fa658451c21b7168174ea4d743249,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,168,670,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-015:gpt55_medium:WEB,study-q-015,dbddfb8c6b7a639267c285cf4286a165de5fa658451c21b7168174ea4d743249,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,168,671,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-015:gpt55_medium:RAG,study-q-015,dbddfb8c6b7a639267c285cf4286a165de5fa658451c21b7168174ea4d743249,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,168,672,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-043:gpt56_sol_high:RAG,study-q-043,e2dc90bc90a6790ded1e81f8f986ad0d5b5ec3abb9336087567a92b7ed5f2cfa,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,169,673,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-043:gpt56_sol_high:WEB,study-q-043,e2dc90bc90a6790ded1e81f8f986ad0d5b5ec3abb9336087567a92b7ed5f2cfa,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,169,674,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-043:gpt55_medium:WEB,study-q-043,e2dc90bc90a6790ded1e81f8f986ad0d5b5ec3abb9336087567a92b7ed5f2cfa,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,169,675,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-043:gpt55_medium:RAG,study-q-043,e2dc90bc90a6790ded1e81f8f986ad0d5b5ec3abb9336087567a92b7ed5f2cfa,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,169,676,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-100:gpt55_medium:WEB,study-q-100,41472c3f87b828f950965a1963a7c25190db476be3abf955a2548ed64388a96d,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,170,677,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-100:gpt55_medium:RAG,study-q-100,41472c3f87b828f950965a1963a7c25190db476be3abf955a2548ed64388a96d,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,170,678,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-100:gpt56_sol_high:WEB,study-q-100,41472c3f87b828f950965a1963a7c25190db476be3abf955a2548ed64388a96d,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,170,679,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-100:gpt56_sol_high:RAG,study-q-100,41472c3f87b828f950965a1963a7c25190db476be3abf955a2548ed64388a96d,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,170,680,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt56_sol_high:WEB,study-q-004,90188a319424f981364e9f40fd95300b8f6f2c53a63f18e671d2d6ef2e4d9d01,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,171,681,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt56_sol_high:RAG,study-q-004,90188a319424f981364e9f40fd95300b8f6f2c53a63f18e671d2d6ef2e4d9d01,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,171,682,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt55_medium:RAG,study-q-004,90188a319424f981364e9f40fd95300b8f6f2c53a63f18e671d2d6ef2e4d9d01,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,171,683,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt55_medium:WEB,study-q-004,90188a319424f981364e9f40fd95300b8f6f2c53a63f18e671d2d6ef2e4d9d01,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,171,684,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-029:gpt55_medium:WEB,study-q-029,6ec62732027651fd0621e8274d6ec4c9e351b51a8f042abd65ad0b47263e0e1e,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,172,685,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-029:gpt55_medium:RAG,study-q-029,6ec62732027651fd0621e8274d6ec4c9e351b51a8f042abd65ad0b47263e0e1e,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,172,686,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-029:gpt56_sol_high:WEB,study-q-029,6ec62732027651fd0621e8274d6ec4c9e351b51a8f042abd65ad0b47263e0e1e,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,172,687,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-029:gpt56_sol_high:RAG,study-q-029,6ec62732027651fd0621e8274d6ec4c9e351b51a8f042abd65ad0b47263e0e1e,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,172,688,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-013:gpt55_medium:WEB,study-q-013,fdb00f74869260f62a7e447f1ab138793f2df716522572c7df3fd66e052dc4ae,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,173,689,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-013:gpt55_medium:RAG,study-q-013,fdb00f74869260f62a7e447f1ab138793f2df716522572c7df3fd66e052dc4ae,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,173,690,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-013:gpt56_sol_high:WEB,study-q-013,fdb00f74869260f62a7e447f1ab138793f2df716522572c7df3fd66e052dc4ae,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,173,691,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-013:gpt56_sol_high:RAG,study-q-013,fdb00f74869260f62a7e447f1ab138793f2df716522572c7df3fd66e052dc4ae,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,173,692,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-017:gpt56_sol_high:RAG,study-q-017,4f993c326e5dd8cec73e2f86167fb24c315b7087cfc39f817b87305204ccbe93,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,174,693,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-017:gpt56_sol_high:WEB,study-q-017,4f993c326e5dd8cec73e2f86167fb24c315b7087cfc39f817b87305204ccbe93,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,174,694,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-017:gpt55_medium:WEB,study-q-017,4f993c326e5dd8cec73e2f86167fb24c315b7087cfc39f817b87305204ccbe93,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,174,695,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-017:gpt55_medium:RAG,study-q-017,4f993c326e5dd8cec73e2f86167fb24c315b7087cfc39f817b87305204ccbe93,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,174,696,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-007:gpt55_medium:WEB,study-q-007,9c6c64ac519aef9b196529c2c49662829c99a6fe9d39ed2aa3b5871d6ee8e35b,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,175,697,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-007:gpt55_medium:RAG,study-q-007,9c6c64ac519aef9b196529c2c49662829c99a6fe9d39ed2aa3b5871d6ee8e35b,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,175,698,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-007:gpt56_sol_high:WEB,study-q-007,9c6c64ac519aef9b196529c2c49662829c99a6fe9d39ed2aa3b5871d6ee8e35b,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,175,699,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-007:gpt56_sol_high:RAG,study-q-007,9c6c64ac519aef9b196529c2c49662829c99a6fe9d39ed2aa3b5871d6ee8e35b,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,175,700,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-049:gpt55_medium:RAG,study-q-049,fd0e87c77bc7b2ef0f9917eeb31eac22552bd39b4a54dc0dd6a4ac17ec2f906a,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,176,701,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-049:gpt55_medium:WEB,study-q-049,fd0e87c77bc7b2ef0f9917eeb31eac22552bd39b4a54dc0dd6a4ac17ec2f906a,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,176,702,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-049:gpt56_sol_high:WEB,study-q-049,fd0e87c77bc7b2ef0f9917eeb31eac22552bd39b4a54dc0dd6a4ac17ec2f906a,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,176,703,planned
