path,decision,category,reason,bytes,sha256
outputs/retrieval_phase/vte_development/response_cost_gate.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,6998,2e0d78f621baee5d67559e4647b6690c62ddec4e7f2180ea24ee7b239d248b11
outputs/retrieval_phase/vte_development/response_runs.csv,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,22260,
outputs/retrieval_phase/vte_development/response_runs.jsonl,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,437217,
outputs/retrieval_phase/vte_development/response_runs_validated.jsonl,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,437753,
outputs/retrieval_phase/vte_development/response_summary.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1776,47c786e4477e5b59ce4435b9d919201c10877a6d50cf01211564bd105454179e
outputs/retrieval_phase/vte_development/retrieval_evaluation.csv,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,19016,aa0c1a49fee2eadaa750884aeae87159feef9089ffd9394de70bcc4daa7d5713
outputs/retrieval_phase/vte_development/retrieval_evaluation.jsonl,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,43721,e480727f30900e94a0f1775cf33acb64d0fd05c1634dc08654a17e7a883eca53
outputs/retrieval_phase/vte_development/retrieval_metrics.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1843,a2bf04a1719e5bf6ba429043ac38d594e204d25925197a75a59e7aa10ffbaff0
outputs/retrieval_phase/vte_development/retrieval_runs.jsonl,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,680180,
outputs/retrieval_phase/vte_development/vte_development_report.md,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,2527,1995706a3fb9071f9acdc9450821b2b541e2ce876683b4fe415d662c135fcba6
outputs/retrieval_phase/vte_development/vte_questions.csv,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,6610,3a595a5fcf4cecdbec96bbd6cd56ef7ba2a26a4ac1445cc5bc43e334c31cc088
outputs/retrieval_phase/vte_development/vte_questions.jsonl,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,10674,dc51257d7dd89f26d175668261f845e89e33604cf10842d06237b88f61ee015c
outputs/retrieval_phase/vte_development/vte_questions.md,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,3197,e1e790229344009cc45927839065e80569185167c8c96481bc8fd89cd35055dd
outputs/study_phase2/analysis/claims_sources.csv,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,1316113,
outputs/study_phase2/analysis/development_cost_pilot_analysis.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,8812,9be318fe82a8adfa4b223d24d5c89d6b6ff094474e5d22a6fe96456aa99e0a38
outputs/study_phase2/analysis/provisional_retrieval_metrics.csv,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,1331,
outputs/study_phase2/analysis/provisional_retrieval_metrics.json,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,111301,
outputs/study_phase2/analysis/provisional_retrieval_metrics_per_question.csv,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,24201,
outputs/study_phase2/analysis/question_summary.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,2864,79e7de7d1238a8142170088a462b3484ed0655f51181c86b074e7f3bb9f3c408
outputs/study_phase2/analysis/rag_retrieval_metrics.csv,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,71065,e46f16cd5345f30f4d84710809f9be56c4b8b8d9a432f7a2f70d08b175a7d10a
outputs/study_phase2/analysis/rag_retrieval_metrics.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,282,f04e9ee97b1f286ab132d0b912508aa382bb37febe32535335466ba8ab35c616
outputs/study_phase2/analysis/reproducibility.csv,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,64499,9ae1b645f2cfd34445d2b88ca7b4e5047a4970a56ab688736aa3e9915b7b1c7b
outputs/study_phase2/analysis/reproducibility.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,286763,f419cc23675ab74e91af9b1d7aac8d7dc0075a880fde872be79a07441cfbab6e
outputs/study_phase2/analysis/resource_summary.csv,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,46855,dc192bcd7010ab2250f7ce635233ed3381110e5d60b94b823301e6219ea56b8e
outputs/study_phase2/analysis/resource_summary.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,151217,6ddb805e7392c4ac57385952cc2c5068dcdbf288ec86907a7ee473127baa55fd
outputs/study_phase2/excel/AISurgeon_RAG_vs_WEB_study_master.xlsx,exclude,unredacted_office_export,Historical workbook retained locally; separately redacted workbook is archived.,2463942,
outputs/study_phase2/excel/GPT55_MEDIUM_RAG.xlsx,exclude,unredacted_office_export,Historical workbook retained locally; separately redacted workbook is archived.,317267,
outputs/study_phase2/excel/GPT55_MEDIUM_WEB.xlsx,exclude,unredacted_office_export,Historical workbook retained locally; separately redacted workbook is archived.,519594,
outputs/study_phase2/excel/GPT56_SOL_HIGH_RAG.xlsx,exclude,unredacted_office_export,Historical workbook retained locally; separately redacted workbook is archived.,284215,
outputs/study_phase2/excel/GPT56_SOL_HIGH_WEB.xlsx,exclude,unredacted_office_export,Historical workbook retained locally; separately redacted workbook is archived.,504822,
outputs/study_phase2/manifest/MI_CLEAR_LLM_compliance.csv,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,17263,93584046b0635e938beb5b7d5783ada721dc085eeef7ce8cd12986cf4e844e3b
outputs/study_phase2/manifest/REFINE_compliance.csv,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,31808,8ffacc11e885d677cc24676fa5256064d9a898c71c2996c0b31d9bb8860a5c99
outputs/study_phase2/manifest/artifact_hashes_pre_human_freeze.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,5947,f8ca7934d925f1936e43264196b60bd875a566ccfb16c848c39ebdb1cac61a48
outputs/study_phase2/manifest/artifact_hashes_study_owner_freeze_v2_500usd.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,3824,c9dbe4ace471c14d1d3781efd6d49f3a0d4e7fc2e869b593aafc3d398c402ecb
outputs/study_phase2/manifest/artifact_hashes_technical_complete.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,9328,3db36fb33b31d194599984c81c926de5f0d9f82814d4e77b41c8aa02c54b67ca
outputs/study_phase2/manifest/environment_manifest.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,805,a5ef2fe9ac75b0afc6b151abe694d4a617b39ce65b0576fb69dddfa27f0f4ce2
outputs/study_phase2/manifest/model_availability_verification.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,977,f5b3111dde88ddeb992b3230a12373589f50433b1f3765a6d7b84a63b1a6784c
outputs/study_phase2/manifest/preparation_api_usage.json,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,33177,
outputs/study_phase2/manifest/price_table.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1474,fb959009c1cdeba1ec41c7f0c09a4afab28d39b1b07d09176dd03a1622ad61c5
outputs/study_phase2/manifest/protocol_deviations.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1356,28a70162a4d9d1dda3ffa066d0e7abfbf01538770a13660431c5571c7dcd234e
outputs/study_phase2/manifest/randomization_manifest.csv,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,199880,d8daf7a01f9ebb069903698863d50977ffdaf59510bb7b2b75fc33ee915604a5
outputs/study_phase2/manifest/retrieval_config.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,606,e57de219135229a1fc025f1065a931376cd01832cb2e58bddd394ed5a6d4f752
outputs/study_phase2/manifest/study_manifest.json,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,47096,
outputs/study_phase2/manifest/study_manifest_at_freeze_v2_500usd.json,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,46348,
outputs/study_phase2/manifest/web_search_config.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,294,860edc72a9ee7bc8d7b802a15c70d3d11fd6b2671bc90d5f737d3e9d4b3e349c
outputs/study_phase2/manifest/history/400usd_pre_owner_approval/STATISTICAL_ANALYSIS_PLAN_RAG_VS_WEB.md,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,4586,e9c18efae911f1dde9d1cc8eadf8ff9e60920101dc53ae704146d04fbd506538
outputs/study_phase2/manifest/history/400usd_pre_owner_approval/STUDY_PROTOCOL_RAG_VS_WEB.md,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,8317,47b6009cce76584054355542d26f5eea876ccf5f699264bfff6380d068342ad9
outputs/study_phase2/manifest/history/400usd_pre_owner_approval/artifact_hashes_pre_human_freeze.json,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,5947,
outputs/study_phase2/manifest/history/400usd_pre_owner_approval/development_cost_pilot_summary.json,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,1356,
outputs/study_phase2/manifest/history/400usd_pre_owner_approval/phase2_validation.json,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,3764,
outputs/study_phase2/manifest/history/400usd_pre_owner_approval/price_table.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1287,4363302530acdc69872e95c5b14974a172818168e67926459d0918a3fcd87613
outputs/study_phase2/manifest/history/400usd_pre_owner_approval/protocol_deviations.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,23,17138b1ce37a0e3484772b0c08f291d2f097943dc4d6f483987b06d6c1ed1b34
outputs/study_phase2/manifest/history/400usd_pre_owner_approval/study_manifest.json,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,41523,
outputs/study_phase2/manifest/history/400usd_pre_owner_approval/supersession_manifest.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,2439,6701af2d24b9b169b4da01a490cfb7637f8483e680934a9038fc43b728273d3d
outputs/study_phase2/manifest/history/400usd_pre_owner_approval/technical_completion_report.json,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,138921,
outputs/study_phase2/manifest/history/400usd_pre_owner_approval/technical_completion_report.md,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,22759,
outputs/study_phase2/pilot/deterministic_revalidation.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,583,ab736c911d6f003c09a957b07cf04efe33904039b30419ac9f60a02630dd0ccc
outputs/study_phase2/pilot/development_cost_pilot_attempts.csv,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,34752,
outputs/study_phase2/pilot/development_cost_pilot_attempts.jsonl,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,55161,
outputs/study_phase2/pilot/development_cost_pilot_resource_summary.csv,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,755,99177d66d61cdbd26ebfe8aeceb66c6c4dcd8eb5fd1c77f712ee8d60288338b0
outputs/study_phase2/pilot/development_cost_pilot_results.csv,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,405229,
outputs/study_phase2/pilot/development_cost_pilot_results.jsonl,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,378917,
outputs/study_phase2/pilot/development_cost_pilot_summary.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1356,c8beab95666c4b16b2b8a208097dafd325d6c1b7a385b79f490416746fa5177d
outputs/study_phase2/prompts/COMMON_TASK_v1.txt,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1361,c3cbd83a81ddebf5a89b72c64309d7a87d9c8dab6fa348419db1c08dcc6213b2
outputs/study_phase2/prompts/RESPONSE_SCHEMA_v1.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,3165,95928fd72ee26e05704371cd15db761c9ca09dda1a8865b6f41b71fe14213dac
outputs/study_phase2/prompts/SOURCE_POLICY_RAG_v1.txt,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,834,c4c2f4ec49755042587eedd9b3480a56bdcc2b37e99ede5545065378b4cfe3ff
outputs/study_phase2/prompts/SOURCE_POLICY_WEB_v1.txt,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,920,a67219ea6c00a3c196fc4d6f658f6afb9e10f7c0d8cbe3cd05ea7bebc4035b79
outputs/study_phase2/qa/excel_integrity.json,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,1925,
outputs/study_phase2/qa/phase2_validation.json,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,4050,
outputs/study_phase2/qa/pytest_full.xml,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,16705,
outputs/study_phase2/qa/ruff_phase2.json,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
outputs/study_phase2/questions/question_candidates.csv,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,1300451,
outputs/study_phase2/questions/question_candidates.jsonl,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,1179892,
outputs/study_phase2/questions/question_freeze_review.xlsx,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,35617,cd62ce4b5df97fc2f1071c0ba9d84f53fe0b5d7c00cf2693a6fa145a3276d401
outputs/study_phase2/questions/question_gold_provisional.jsonl,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,1179892,
outputs/study_phase2/questions/study_owner_pre_freeze_approval.json,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,1243,
outputs/study_phase2/questions/study_questions_frozen.jsonl,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1186092,b336637a1c954fdeef0d21635a7778b95b008fa947ee88f5ec1652430346c3bd
outputs/study_phase2/ratings/citation_audit.xlsx,exclude,unredacted_office_export,Historical workbook retained locally; separately redacted workbook is archived.,132994,
outputs/study_phase2/ratings/clinical_ratings_blinded.xlsx,exclude,unredacted_office_export,Historical workbook retained locally; separately redacted workbook is archived.,122350,
outputs/study_phase2/reports/technical_completion_report.json,exclude,non_allowlisted_output,Generated output not required or not cleared for redistribution.,37644,
outputs/study_phase2/reports/technical_completion_report.md,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,8278,952b1d97ff991eaf1f42334081b9d07501ffc366ceb3f0d86c24af38c8510345
outputs/study_phase2/results/api_attempts.csv,exclude,raw_operational_study_data,Unredacted operational identifiers/headers or full retrieval/tool payloads; redacted derivative is archived.,1487380,
outputs/study_phase2/results/api_attempts.jsonl,exclude,raw_operational_study_data,Unredacted operational identifiers/headers or full retrieval/tool payloads; redacted derivative is archived.,2465744,
outputs/study_phase2/results/execution_events.jsonl,exclude,raw_or_redundant_study_data,Raw/redundant study ledger; canonical redacted derivative or aggregate is archived.,308,
outputs/study_phase2/results/planned_results.csv,exclude,raw_or_redundant_study_data,Raw/redundant study ledger; canonical redacted derivative or aggregate is archived.,9714777,
outputs/study_phase2/results/planned_results.jsonl,exclude,raw_or_redundant_study_data,Raw/redundant study ledger; canonical redacted derivative or aggregate is archived.,10879468,
outputs/study_phase2/results/study_results.csv,exclude,raw_operational_study_data,Unredacted operational identifiers/headers or full retrieval/tool payloads; redacted derivative is archived.,18102816,
outputs/study_phase2/results/study_results.jsonl,exclude,raw_operational_study_data,Unredacted operational identifiers/headers or full retrieval/tool payloads; redacted derivative is archived.,16827215,
scripts/apply_study_owner_prefreeze_amendment.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,546,30d464ef4978203fc3a147d6b8d1f231e9d86be9f62b9ed4f7f3c77660487f64
scripts/audit_rationale_relations.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,5336,62265e7293e88b6d4864bbd7498a200f359e6d5c4af0af385b3209d4e5b81559
scripts/build_annotation_package.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1686,f464651dcda1ea8fc0cdb990235245540496454906eaba0227bd4d3bea0bf4f1
scripts/build_drug_catalog_docx.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,831,f4f7cd5518113bc48ede18371c79ccffc9d4a5b2e8c2e535a7d956d312b11243
scripts/build_final_gap_and_flag_audit.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,25011,c7292dbbec7213ab4f47a9abaa3ef799f9d8477d5d500809141b9ee26718fb42
scripts/build_github_archive.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,532,35ae4425af0f287abddb8f295a9bd9b0c0a1362b40ae979d39e4155b24c878c1
scripts/build_knowledge_corpus.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,202,4149baf7b1559fdd65f09b8be2295d561d3f725534026d66476f50e184f3ed9f
scripts/build_smpc_guideline_bridge.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1056,3d8e373dac66bee364977c712864172579311f530e3d2992501335406bfc07c6
scripts/create_corpus_snapshot.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,893,109b8e875ebb27e89b2bd03b87c384757f36241f46db3a1e62db782ee6c46890
scripts/create_targeted_repair_overlay.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,71882,c75e2c23a630eedc699916032974160eb2b36c181228432e8ce63f188433c8bd
scripts/embed_retrieval_units.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1074,b6af7fb5bf151a34658c64d2b831bce4ddc68913509208ebc380b9f0cea3ec18
scripts/evaluate_retrieval.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1118,073bdacdb6ba33c7a0178d2f8e5ba8a415f138d8f6f83576b771385d7141db19
scripts/extract_drug_catalog.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1057,78f1579ce429e3661e1563acf0178c651c4d896a91699cd2506c0420e4b73a24
scripts/finalize_rag_vs_web_main.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,900,55b3624bf2d1f7b734b90b486fcdf01396962e81edd30fe6abcca00f761fc758
scripts/finalize_rag_vs_web_prefreeze.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1062,43a2c093a4964bf26b7ecbd291b8db6e5123a3770cd72a6747db628d0851a8d7
scripts/finalize_targeted_repair_audit.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,4031,d3a6d1ff9f051b1069fcb79932742d5ba9cce72c8e6bfd1cd77391625bb9d2f8
scripts/freeze_study_questions.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,10583,b214549ebbbfb6e15ce0d5769828242bc0ef75b4f0c205df211ca3d5a79b9aba
scripts/generate_retrieval_phase_report.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,14225,8da7e8ce42cc1230dabbbcdba59588b629d52a3280bfc7095a97997ec8d18e1b
scripts/import_corpus_snapshot.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1161,9a839bc55c975dfec4a54113c3b75115075703d1919b86ddf91fb90bf5030971
scripts/import_rag_vs_web_ratings.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,497,7648a78c0c95d19908e3233ecf8cff56c47c4757bf05064324777d8da0dc1ff7
scripts/initialize_knowledge_corpus.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,8271,7702a34d9f53f1dabf19f685e65e194f0b001eb642aa4e1d77c90566e9d425be
scripts/migrate_retrieval_db.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,240,1a6c343e630e2e3a2c4a01b761d386c55738dcabee6d5c99ffbbfa7854c86f1e
scripts/openai_structured_output_smoke.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,682,39fcb9450390511abedb444073ed50b66e3a58ab1b485b44da32ec445648f2ac
scripts/prepare_rag_vs_web_study.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,2131,376097117e2e1a92e5acd7dfc531333215d8fe9f78a56eee39036096f0b671cd
scripts/query_retrieval.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,3245,e769d8c4f1a674f85ef2fafa41ccaf3aadc7d2e592a679ddabbc42d163ca9cac
scripts/rebuild_retrieval_db.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,7038,4892d4b3262f47fa7ba26a43b29135698762b9df163e99c31f691b996fee9374
scripts/retrieval_stack.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,3502,0322b86d1312edc60c4d67d64157fb22b8832fe33b6abc7e4d3173889aae49a6
scripts/revalidate_rag_vs_web_results.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1427,f480467a9ebf50b092efe0d418ab38aaa874a6b715b39516cd1901897f5ba390
scripts/run_rag_benchmark.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,25227,920c941d8aa7b3e3769cdc836069418d4238b20f80b223a447ffa2b4d39133c6
scripts/run_rag_query.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,3642,bb5cc0c13b0380ce2200e2285b2dfa0f91fef2c2e9559a536e9585aec9b31548
scripts/run_rag_vs_web_study.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,1717,a4909c7c4bf2a3cec45a0107fa3fadb8b5fbda8668614367cf9ebc99c350fa94
scripts/run_semantic_retrieval_smoke.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,327,4824ff2cadcf4b4b8fe2cda68d9cb1804d4332c0283f384752196e2a6d001885
scripts/scan_github_archive_security.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,613,ec32ee029c9c4868b11e1f30bba37442e40f39ef81df7fa8bfe0e7355001da90
scripts/validate_cli_rag_phase1.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,15330,8e44c118b0a9aeeace15ef75a6d31ca937fef6ae803b50e4d3bd23c315b4d397
scripts/validate_github_archive.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,536,c8a90ee5f657aebc002d88ec531e4ad20230f4ba29a271873b26872f83342e4e
scripts/validate_knowledge_corpus.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,31303,6290aefc78e20a2577e2061bf39600a9d1244eab08638b4750a25b05aa0d1bb2
scripts/validate_rag_vs_web_study.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,13210,a8fd6232d75980d97bad5255bed01082483e80a486169cfdf17944ae86af390e
scripts/validate_retrieval_layer.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,411,2c6274e1990db052ff06af9074c55f9279082e775514d975f348e8f6ecc28b61
scripts/verify_archive_hashes.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,619,8b8dd41c86d035aa6bf66f15d1293f14ec3ce17f080cd28fa9c7fefea8f75830
scripts/verify_openai_study_models.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,598,4597ea85f05d4fbe6f17a176b3a85e82dad5b84d4d1fd3c73105d394c3a6fc7f
source_pdfs/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,exclude,rights_restricted_source,Original guideline or medicinal product PDF; rights not cleared for redistribution.,3805273,
source_pdfs/032-010OLl_Exokrines-Pankreaskarzinom_2025-06.pdf,exclude,rights_restricted_source,Original guideline or medicinal product PDF; rights not cleared for redistribution.,6573095,
source_pdfs/5-fu-medac-50-mg-ml-injektionsloesung.pdf,exclude,rights_restricted_source,Original guideline or medicinal product PDF; rights not cleared for redistribution.,95907,
source_pdfs/S3_LL_HCC_und_BCC_Konsultationsfassung_Langversion_6.01 (1).pdf,exclude,rights_restricted_source,Original guideline or medicinal product PDF; rights not cleared for redistribution.,7128923,
source_pdfs/abraxane-epar-product-information_de.pdf,exclude,rights_restricted_source,Original guideline or medicinal product PDF; rights not cleared for redistribution.,631310,
source_pdfs/cisplatin-teva-r-1-mg-ml-konzentrat.pdf,exclude,rights_restricted_source,Original guideline or medicinal product PDF; rights not cleared for redistribution.,138204,
source_pdfs/eliquis-epar-product-information_de.pdf,exclude,rights_restricted_source,Original guideline or medicinal product PDF; rights not cleared for redistribution.,2455435,
source_pdfs/enhertu-epar-product-information_de.pdf,exclude,rights_restricted_source,Original guideline or medicinal product PDF; rights not cleared for redistribution.,1522334,
source_pdfs/keytruda-epar-product-information_de.pdf,exclude,rights_restricted_source,Original guideline or medicinal product PDF; rights not cleared for redistribution.,10361122,
source_pdfs/lixiana-epar-product-information_de.pdf,exclude,rights_restricted_source,Original guideline or medicinal product PDF; rights not cleared for redistribution.,881599,
source_pdfs/plavix-epar-product-information_de.pdf,exclude,rights_restricted_source,Original guideline or medicinal product PDF; rights not cleared for redistribution.,407221,
source_pdfs/xarelto-epar-product-information_de.pdf,exclude,rights_restricted_source,Original guideline or medicinal product PDF; rights not cleared for redistribution.,4513447,
src/aisurgeon_decentralised/__init__.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,69,4b6b421ee314f7c3e68cdeb1bb21145a70d5f665a79bb0b4bbfa1787f330b8b7
src/aisurgeon_decentralised/archive_release.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,68085,811dd705b093c9b15cb4322898f8bdb2fa412559292bf1413abb00fcd10d6d8b
src/aisurgeon_decentralised/corpus_snapshot.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,31252,2870990e391c7851ddae851e1294627016d7070d05d3e38fdd502ef2201f9254
src/aisurgeon_decentralised/drug_docx.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,11975,07ae90bcd11a70443716efdff4bbfeecafcc466103e7fb4c6fd852f05e0d4c82
src/aisurgeon_decentralised/drug_extraction_pipeline.py,include,reviewed_reproducibility_artifact,Explicitly selected by the archive allowlist and subject to repository validation.,34575,cf9acf72be6b4c2e4db5dd34c94b591157314200991abddef13c57cd6a3af13b
